Record_ID,Customer_ID,Activity_Month,Region,District,Area_Type,Gender,Age_Group,Customer_Segment,Customer_Tenure_Months,Device_Type,Network_Generation,Primary_Use_Case,Bundle_Tier,Bundle_Configuration,Bundle_Price_MWK,Purchase_Channel,Payment_Method,Promotion_Received,Purchase_Count,Included_Data_MB_Per_Purchase,Included_Voice_Min_Per_Purchase,Included_SMS_Per_Purchase,Total_Data_Allowance_MB,Data_Used_MB,Data_Utilisation_Pct,Total_Voice_Allowance_Min,Voice_Used_Min,Voice_Utilisation_Pct,Total_SMS_Allowance,SMS_Used,SMS_Utilisation_Pct,Total_Bundle_Spend_MWK,Avg_Download_Speed_Mbps,Network_Downtime_Hours,Dropped_Call_Count,Support_Contacts,Complaint_Category,Complaint_Resolved,Resolution_Time_Hours,Satisfaction_Score,NPS_Score,Repeat_Purchase_Within_30_Days,Churn_Risk,Customer_Status
REC-0565,TNM-C0177,2026-03-01,Central,Kasungu,Rural,Female,45–54,SME / Trader,15,Mid-range Smartphone,3G,Social Media,Mxit 10000,Social & Messaging,10000,USSD *202#,Airtime Balance,No,1,7537,210,1750,7537,6263,0.831,210,92,0.4381,1750,1623,0.9274,10000,4.2,8.1,5,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0566,TNM-C0177,2026-04-01,Central,Kasungu,Rural,Female,45–54,SME / Trader,16,Mid-range Smartphone,3G,Social Media,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,Yes,9,110,5,52,990,889,0.898,45,37,0.8222,468,336,0.7179,4500,1.58,13.0,3,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0567,TNM-C0177,2026-05-01,Central,Kasungu,Rural,Female,45–54,SME / Trader,17,Mid-range Smartphone,3G,Social Media,Mxit 10000,Voice Heavy,10000,USSD *202#,Airtime Balance,Yes,1,5079,508,1000,5079,3917,0.7712,508,314,0.6181,1000,285,0.285,10000,7.76,12.5,7,0,None,Not Applicable,0.0,3,5,No,High,Churned
REC-0568,TNM-C0178,2026-03-01,Southern,Blantyre,Urban,Male,25–34,Salaried Employee,43,Mid-range Smartphone,4G,Work / Business,Mxit 2000,Social & Messaging,2000,TNM Smart App,Airtime Balance,Yes,1,942,30,525,942,597,0.6338,30,23,0.7667,525,321,0.6114,2000,18.12,2.3,3,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0569,TNM-C0178,2026-04-01,Southern,Blantyre,Urban,Male,25–34,Salaried Employee,44,Mid-range Smartphone,4G,Work / Business,Mxit 2000,Balanced,2000,TNM Smart App,Airtime Balance,No,4,1024,50,300,4096,3579,0.8738,200,126,0.63,1200,1012,0.8433,8000,14.26,0.6,3,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0570,TNM-C0178,2026-05-01,Southern,Blantyre,Urban,Male,25–34,Salaried Employee,45,Mid-range Smartphone,4G,Work / Business,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,Yes,2,300,20,100,600,485,0.8083,40,40,1.0,200,91,0.455,2000,16.7,5.9,3,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0571,TNM-C0178,2026-06-01,Southern,Blantyre,Urban,Male,25–34,Salaried Employee,46,Mid-range Smartphone,4G,Work / Business,Mxit 5000,Voice Heavy,5000,USSD *202#,Airtime Balance,No,1,1905,218,500,1905,1415,0.7428,218,174,0.7982,500,247,0.494,5000,12.88,1.6,3,0,None,Not Applicable,0.0,4,5,Yes,Low,Active
REC-0572,TNM-C0179,2026-05-01,Southern,Blantyre,Urban,Female,25–34,Informal Worker,4,Entry Smartphone,4G,Social Media,Mxit 2000,Social & Messaging,2000,TNM Smart App,Airtime Balance,No,1,942,30,525,942,864,0.9172,30,19,0.6333,525,492,0.9371,2000,30.21,3.7,2,0,None,Not Applicable,0.0,3,4,No,High,Churned
REC-0573,TNM-C0180,2026-05-01,Southern,Blantyre,Urban,Male,18–24,Student,57,Entry Smartphone,4G,Family Communication,Mxit 2000,Balanced,2000,TNM Smart App,Mpamba Wallet,No,2,1024,50,300,2048,1525,0.7446,100,94,0.94,600,238,0.3967,4000,30.63,1.4,3,1,None,Not Applicable,0.0,5,9,Yes,Low,Active
REC-0574,TNM-C0180,2026-06-01,Southern,Blantyre,Urban,Male,18–24,Student,58,Entry Smartphone,4G,Family Communication,Mxit 500,Voice Heavy,500,TNM Smart App,Mpamba Wallet,No,6,74,12,30,444,221,0.4977,72,58,0.8056,180,111,0.6167,3000,18.46,5.3,3,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0575,TNM-C0181,2026-01-01,Central,Nkhotakota,Rural,Female,25–34,Student,88,Mid-range Smartphone,3G,Family Communication,Mxit 200,Balanced,200,USSD *202#,Airtime Balance,Yes,7,25,3,10,175,72,0.4114,21,15,0.7143,70,42,0.6,1400,3.49,3.6,2,0,None,Not Applicable,0.0,4,7,No,Low,At Risk
REC-0576,TNM-C0182,2026-01-01,Southern,Zomba,Urban,Male,35–44,SME / Trader,51,Entry Smartphone,3G,Education,Mxit 2000,Data Heavy,2000,TNM Smart App,Mpamba Wallet,Yes,3,1382,30,195,4146,2845,0.6862,90,34,0.3778,585,360,0.6154,6000,8.04,9.7,6,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0577,TNM-C0182,2026-02-01,Southern,Zomba,Urban,Male,35–44,SME / Trader,52,Entry Smartphone,3G,Education,Mxit 5000,Data Heavy,5000,USSD *202#,Airtime Balance,No,3,4147,90,325,12441,7842,0.6303,270,130,0.4815,975,818,0.839,15000,4.54,3.2,4,0,None,Not Applicable,0.0,3,7,Yes,Low,Active
REC-0578,TNM-C0182,2026-03-01,Southern,Zomba,Urban,Male,35–44,SME / Trader,53,Entry Smartphone,3G,Education,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,2,405,12,65,810,516,0.637,24,5,0.2083,130,67,0.5154,2000,2.42,2.7,5,0,None,Not Applicable,0.0,5,10,Yes,Low,Active
REC-0579,TNM-C0182,2026-04-01,Southern,Zomba,Urban,Male,35–44,SME / Trader,54,Entry Smartphone,3G,Education,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,5,405,12,65,2025,1252,0.6183,60,26,0.4333,325,203,0.6246,5000,8.44,2.3,5,0,None,Not Applicable,0.0,4,8,No,Low,At Risk
REC-0580,TNM-C0183,2026-01-01,Southern,Machinga,Rural,Female,35–44,Informal Worker,3,Feature Phone,3G,Family Communication,Mxit 200,Data Heavy,200,USSD *202#,Airtime Balance,No,6,34,2,6,204,138,0.6765,12,12,1.0,36,21,0.5833,1200,2.1,8.7,2,1,Slow Internet,Yes,15.2,3,7,No,Low,At Risk
REC-0581,TNM-C0184,2026-02-01,Southern,Zomba,Urban,Male,35–44,SME / Trader,36,Entry Smartphone,2G,Work / Business,Mxit 1000,Data Heavy,1000,TNM Smart App,Mpamba Wallet,Yes,5,405,12,65,2025,1562,0.7714,60,60,1.0,325,98,0.3015,5000,0.28,7.4,8,0,None,Not Applicable,0.0,2,2,Yes,Medium,Active
REC-0582,TNM-C0184,2026-03-01,Southern,Zomba,Urban,Male,35–44,SME / Trader,37,Entry Smartphone,2G,Work / Business,Mxit 200,Balanced,200,TNM Smart App,Mpamba Wallet,No,11,25,3,10,275,160,0.5818,33,24,0.7273,110,91,0.8273,2200,0.4,16.0,7,0,None,Not Applicable,0.0,2,1,No,High,Churned
REC-0583,TNM-C0185,2026-05-01,Southern,Blantyre,Urban,Male,25–34,Salaried Employee,61,Mid-range Smartphone,3G,Work / Business,Mxit 10000,Voice Heavy,10000,USSD *202#,Airtime Balance,Yes,2,5079,508,1000,10158,5393,0.5309,1016,591,0.5817,2000,1158,0.579,20000,6.4,4.2,6,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0584,TNM-C0185,2026-06-01,Southern,Blantyre,Urban,Male,25–34,Salaried Employee,62,Mid-range Smartphone,3G,Work / Business,Mxit 1000,Balanced,1000,TNM Smart App,Mpamba Wallet,No,6,300,20,100,1800,1266,0.7033,120,120,1.0,600,283,0.4717,6000,3.29,5.4,2,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0585,TNM-C0186,2026-02-01,Northern,Mzuzu,Urban,Female,25–34,Salaried Employee,20,Premium Smartphone,4G,Work / Business,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,No,5,300,20,100,1500,896,0.5973,100,87,0.87,500,308,0.616,5000,21.83,1.9,2,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0586,TNM-C0186,2026-03-01,Northern,Mzuzu,Urban,Female,25–34,Salaried Employee,21,Premium Smartphone,4G,Work / Business,Mxit 2000,Balanced,2000,TNM Smart App,Mpamba Wallet,Yes,2,1024,50,300,2048,1658,0.8096,100,82,0.82,600,291,0.485,4000,27.83,3.6,0,0,None,Not Applicable,0.0,4,10,Yes,Low,Active
REC-0587,TNM-C0186,2026-04-01,Northern,Mzuzu,Urban,Female,25–34,Salaried Employee,22,Premium Smartphone,4G,Work / Business,Mxit 5000,Balanced,5000,USSD *202#,Mpamba Wallet,Yes,3,3072,150,500,9216,6377,0.6919,450,258,0.5733,1500,801,0.534,15000,9.18,4.6,2,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0588,TNM-C0186,2026-05-01,Northern,Mzuzu,Urban,Female,25–34,Salaried Employee,23,Premium Smartphone,4G,Work / Business,Mxit 5000,Balanced,5000,TNM Smart App,Airtime Balance,Yes,1,3072,150,500,3072,2399,0.7809,150,122,0.8133,500,328,0.656,5000,13.54,5.3,0,0,None,Not Applicable,0.0,3,8,Yes,Low,Active
REC-0589,TNM-C0186,2026-06-01,Northern,Mzuzu,Urban,Female,25–34,Salaried Employee,24,Premium Smartphone,4G,Work / Business,Mxit 10000,Balanced,10000,USSD *202#,Mpamba Wallet,No,2,8192,350,1000,16384,16384,1.0,700,497,0.71,2000,1057,0.5285,20000,17.73,4.9,3,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0590,TNM-C0187,2026-03-01,Northern,Rumphi,Rural,Female,35–44,Salaried Employee,72,Feature Phone,2G,Work / Business,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,Yes,5,405,12,65,2025,1606,0.7931,60,38,0.6333,325,49,0.1508,5000,0.09,22.2,10,0,None,Not Applicable,0.0,2,3,No,High,At Risk
REC-0591,TNM-C0188,2026-03-01,Southern,Zomba,Urban,Female,25–34,SME / Trader,8,Feature Phone,2G,Family Communication,Mxit 1000,Voice Heavy,1000,USSD *202#,Airtime Balance,No,4,186,29,100,744,323,0.4341,116,89,0.7672,400,302,0.755,4000,0.39,14.7,7,0,None,Not Applicable,0.0,2,3,Yes,High,At Risk
REC-0592,TNM-C0188,2026-04-01,Southern,Zomba,Urban,Female,25–34,SME / Trader,9,Feature Phone,2G,Family Communication,Mxit 1000,Voice Heavy,1000,USSD *202#,Airtime Balance,No,4,186,29,100,744,353,0.4745,116,110,0.9483,400,268,0.67,4000,0.36,5.8,2,0,None,Not Applicable,0.0,4,9,No,Low,At Risk
REC-0593,TNM-C0189,2026-03-01,Northern,Karonga,Rural,Male,25–34,SME / Trader,71,Entry Smartphone,3G,Social Media,Mxit 200,Data Heavy,200,TNM Smart App,Airtime Balance,No,10,34,2,6,340,340,1.0,20,5,0.25,60,41,0.6833,2000,4.91,8.0,2,0,None,Not Applicable,0.0,3,8,Yes,Low,Active
REC-0594,TNM-C0189,2026-04-01,Northern,Karonga,Rural,Male,25–34,SME / Trader,72,Entry Smartphone,3G,Social Media,Mxit 1000,Data Heavy,1000,TNM Smart App,Airtime Balance,No,5,405,12,65,2025,881,0.4351,60,38,0.6333,325,77,0.2369,5000,4.23,11.3,5,0,None,Not Applicable,0.0,3,5,Yes,Medium,Active
REC-0595,TNM-C0189,2026-05-01,Northern,Karonga,Rural,Male,25–34,SME / Trader,73,Entry Smartphone,3G,Social Media,Mxit 2000,Data Heavy,2000,TNM Smart App,Airtime Balance,No,3,1382,30,195,4146,1807,0.4358,90,65,0.7222,585,282,0.4821,6000,4.12,7.2,2,0,None,Not Applicable,0.0,3,7,No,High,Churned
REC-0596,TNM-C0190,2026-01-01,Southern,Machinga,Rural,Female,35–44,Informal Worker,13,Feature Phone,2G,Social Media,Mxit 200,Data Heavy,200,USSD *202#,Airtime Balance,No,6,34,2,6,204,142,0.6961,12,6,0.5,36,31,0.8611,1200,0.26,19.3,5,0,None,Not Applicable,0.0,2,2,Yes,High,At Risk
REC-0597,TNM-C0190,2026-02-01,Southern,Machinga,Rural,Female,35–44,Informal Worker,14,Feature Phone,2G,Social Media,Mxit 500,Data Heavy,500,USSD *202#,Airtime Balance,No,8,162,5,20,1296,1072,0.8272,40,20,0.5,160,60,0.375,4000,0.13,8.6,5,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0598,TNM-C0190,2026-03-01,Southern,Machinga,Rural,Female,35–44,Informal Worker,15,Feature Phone,2G,Social Media,Mxit 500,Data Heavy,500,USSD *202#,Airtime Balance,Yes,4,162,5,20,648,435,0.6713,20,7,0.35,80,64,0.8,2000,0.28,22.9,6,0,None,Not Applicable,0.0,2,5,Yes,Medium,Active
REC-0599,TNM-C0190,2026-04-01,Southern,Machinga,Rural,Female,35–44,Informal Worker,16,Feature Phone,2G,Social Media,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,No,3,120,8,30,360,219,0.6083,24,10,0.4167,90,77,0.8556,1500,0.31,12.5,8,1,Poor Coverage,Yes,6.9,3,3,Yes,Medium,Active
REC-0600,TNM-C0190,2026-05-01,Southern,Machinga,Rural,Female,35–44,Informal Worker,17,Feature Phone,2G,Social Media,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,No,5,120,8,30,600,508,0.8467,40,27,0.675,150,92,0.6133,2500,0.18,6.7,14,0,None,Not Applicable,0.0,2,3,Yes,High,At Risk
REC-0601,TNM-C0190,2026-06-01,Southern,Machinga,Rural,Female,35–44,Informal Worker,18,Feature Phone,2G,Social Media,Mxit 2000,Social & Messaging,2000,USSD *202#,Airtime Balance,No,4,942,30,525,3768,1702,0.4517,120,11,0.0917,2100,1668,0.7943,8000,0.23,12.1,7,1,Slow Internet,No,30.7,1,1,No,High,Churned
REC-0602,TNM-C0191,2026-02-01,Southern,Chikwawa,Urban,Female,35–44,SME / Trader,57,Mid-range Smartphone,4G,Mobile Money,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,No,8,110,5,52,880,483,0.5489,40,30,0.75,416,189,0.4543,4000,24.11,0.6,1,0,None,Not Applicable,0.0,4,8,No,Low,At Risk
REC-0603,TNM-C0192,2026-02-01,Northern,Chitipa,Rural,Female,35–44,Farmer,63,Mid-range Smartphone,3G,Mobile Money,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,Yes,3,300,20,100,900,621,0.69,60,47,0.7833,300,170,0.5667,3000,4.15,9.6,5,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0604,TNM-C0192,2026-03-01,Northern,Chitipa,Rural,Female,35–44,Farmer,64,Mid-range Smartphone,3G,Mobile Money,Mxit 2000,Voice Heavy,2000,USSD *202#,Airtime Balance,Yes,3,635,72,300,1905,1025,0.5381,216,157,0.7269,900,807,0.8967,6000,4.24,4.7,6,0,None,Not Applicable,0.0,3,7,Yes,Low,Active
REC-0605,TNM-C0192,2026-04-01,Northern,Chitipa,Rural,Female,35–44,Farmer,65,Mid-range Smartphone,3G,Mobile Money,Mxit 2000,Balanced,2000,USSD *202#,Airtime Balance,No,1,1024,50,300,1024,317,0.3096,50,32,0.64,300,70,0.2333,2000,3.34,4.3,4,1,Poor Coverage,No,12.4,2,2,No,High,Churned
REC-0606,TNM-C0193,2026-04-01,Southern,Chiradzulu,Urban,Female,18–24,SME / Trader,59,Entry Smartphone,4G,Mobile Money,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,No,6,300,20,100,1800,762,0.4233,120,60,0.5,600,63,0.105,6000,27.24,3.9,2,0,None,Not Applicable,0.0,4,7,No,Low,At Risk
REC-0607,TNM-C0194,2026-01-01,Northern,Rumphi,Rural,Female,25–34,Informal Worker,9,Entry Smartphone,3G,Work / Business,Mxit 5000,Voice Heavy,5000,TNM Smart App,Mpamba Wallet,No,3,1905,218,500,5715,3638,0.6366,654,654,1.0,1500,915,0.61,15000,5.11,10.6,5,0,None,Not Applicable,0.0,2,1,Yes,High,At Risk
REC-0608,TNM-C0194,2026-02-01,Northern,Rumphi,Rural,Female,25–34,Informal Worker,10,Entry Smartphone,3G,Work / Business,Mxit 1000,Social & Messaging,1000,USSD *202#,Airtime Balance,Yes,5,276,12,175,1380,937,0.679,60,54,0.9,875,551,0.6297,5000,5.66,2.6,5,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0609,TNM-C0194,2026-03-01,Northern,Rumphi,Rural,Female,25–34,Informal Worker,11,Entry Smartphone,3G,Work / Business,Mxit 2000,Balanced,2000,USSD *202#,Airtime Balance,No,3,1024,50,300,3072,833,0.2712,150,109,0.7267,900,228,0.2533,6000,5.73,15.9,5,0,None,Not Applicable,0.0,2,1,Yes,High,At Risk
REC-0610,TNM-C0194,2026-04-01,Northern,Rumphi,Rural,Female,25–34,Informal Worker,12,Entry Smartphone,3G,Work / Business,Mxit 200,Balanced,200,USSD *202#,Mpamba Wallet,No,10,25,3,10,250,209,0.836,30,17,0.5667,100,55,0.55,2000,5.14,3.5,5,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0611,TNM-C0194,2026-05-01,Northern,Rumphi,Rural,Female,25–34,Informal Worker,13,Entry Smartphone,3G,Work / Business,Mxit 5000,Data Heavy,5000,USSD *202#,Airtime Balance,No,2,4147,90,325,8294,8294,1.0,180,125,0.6944,650,187,0.2877,10000,3.05,4.3,4,0,None,Not Applicable,0.0,3,3,Yes,Medium,Active
REC-0612,TNM-C0194,2026-06-01,Northern,Rumphi,Rural,Female,25–34,Informal Worker,14,Entry Smartphone,3G,Work / Business,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,No,9,120,8,30,1080,563,0.5213,72,63,0.875,270,14,0.0519,4500,3.09,4.3,6,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0613,TNM-C0195,2026-02-01,Northern,Likoma,Urban,Male,25–34,Other,72,Premium Smartphone,4G,Family Communication,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,Yes,5,120,8,30,600,85,0.1417,40,40,1.0,150,115,0.7667,2500,13.27,2.9,1,0,None,Not Applicable,0.0,4,5,Yes,Low,Active
REC-0614,TNM-C0195,2026-03-01,Northern,Likoma,Urban,Male,25–34,Other,73,Premium Smartphone,4G,Family Communication,Mxit 2000,Voice Heavy,2000,USSD *202#,Airtime Balance,No,3,635,72,300,1905,1326,0.6961,216,191,0.8843,900,374,0.4156,6000,16.83,5.2,3,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0615,TNM-C0195,2026-04-01,Northern,Likoma,Urban,Male,25–34,Other,74,Premium Smartphone,4G,Family Communication,Mxit 2000,Voice Heavy,2000,USSD *202#,Airtime Balance,Yes,4,635,72,300,2540,1237,0.487,288,288,1.0,1200,695,0.5792,8000,26.88,1.5,2,3,Poor Coverage,Yes,4.7,4,7,Yes,Low,Active
REC-0616,TNM-C0195,2026-05-01,Northern,Likoma,Urban,Male,25–34,Other,75,Premium Smartphone,4G,Family Communication,Mxit 10000,Data Heavy,10000,TNM Smart App,Airtime Balance,No,1,11059,210,650,11059,5331,0.4821,210,148,0.7048,650,588,0.9046,10000,22.9,1.5,1,0,None,Not Applicable,0.0,4,5,Yes,Low,Active
REC-0617,TNM-C0195,2026-06-01,Northern,Likoma,Urban,Male,25–34,Other,76,Premium Smartphone,4G,Family Communication,Mxit 2000,Voice Heavy,2000,TNM Smart App,Airtime Balance,No,3,635,72,300,1905,1099,0.5769,216,216,1.0,900,660,0.7333,6000,22.38,3.3,2,0,None,Not Applicable,0.0,5,10,Yes,Low,Active
REC-0618,TNM-C0196,2026-03-01,Central,Lilongwe,Urban,Male,18–24,Student,12,Feature Phone,3G,Social Media,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,Yes,3,405,12,65,1215,894,0.7358,36,20,0.5556,195,183,0.9385,3000,8.64,10.4,3,0,None,Not Applicable,0.0,3,3,No,Medium,At Risk
REC-0619,TNM-C0197,2026-03-01,Southern,Nsanje,Rural,Female,55+,SME / Trader,86,Feature Phone,3G,Mobile Money,Mxit 1000,Social & Messaging,1000,USSD *202#,Airtime Balance,No,3,276,12,175,828,533,0.6437,36,16,0.4444,525,413,0.7867,3000,4.27,12.8,6,0,None,Not Applicable,0.0,3,3,No,High,Churned
REC-0620,TNM-C0198,2026-05-01,Southern,Phalombe,Rural,Female,25–34,SME / Trader,3,Feature Phone,2G,Work / Business,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,Yes,3,120,8,30,360,245,0.6806,24,13,0.5417,90,27,0.3,1500,0.13,8.6,7,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0621,TNM-C0198,2026-06-01,Southern,Phalombe,Rural,Female,25–34,SME / Trader,4,Feature Phone,2G,Work / Business,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,No,7,120,8,30,840,385,0.4583,56,42,0.75,210,68,0.3238,3500,0.16,22.7,13,0,None,Not Applicable,0.0,1,2,Yes,High,At Risk
REC-0622,TNM-C0199,2026-01-01,Southern,Mwanza,Urban,Male,25–34,Informal Worker,9,Entry Smartphone,4G,Social Media,Mxit 1000,Data Heavy,1000,TNM Smart App,Airtime Balance,No,5,405,12,65,2025,1998,0.9867,60,16,0.2667,325,185,0.5692,5000,18.32,1.8,3,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0623,TNM-C0199,2026-02-01,Southern,Mwanza,Urban,Male,25–34,Informal Worker,10,Entry Smartphone,4G,Social Media,Mxit 500,Voice Heavy,500,USSD *202#,Airtime Balance,No,4,74,12,30,296,193,0.652,48,19,0.3958,120,81,0.675,2000,17.71,5.5,1,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0624,TNM-C0199,2026-03-01,Southern,Mwanza,Urban,Male,25–34,Informal Worker,11,Entry Smartphone,4G,Social Media,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,No,4,110,5,52,440,346,0.7864,20,13,0.65,208,111,0.5337,2000,24.56,3.1,1,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0625,TNM-C0199,2026-04-01,Southern,Mwanza,Urban,Male,25–34,Informal Worker,12,Entry Smartphone,4G,Social Media,Mxit 500,Balanced,500,TNM Smart App,Airtime Balance,No,6,120,8,30,720,642,0.8917,48,20,0.4167,180,121,0.6722,3000,33.92,5.5,2,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0626,TNM-C0199,2026-05-01,Southern,Mwanza,Urban,Male,25–34,Informal Worker,13,Entry Smartphone,4G,Social Media,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,6,405,12,65,2430,2292,0.9432,72,30,0.4167,390,125,0.3205,6000,11.94,4.0,3,0,None,Not Applicable,0.0,4,8,No,High,Churned
REC-0627,TNM-C0200,2026-01-01,Central,Salima,Rural,Male,25–34,Salaried Employee,34,Feature Phone,2G,Social Media,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,No,6,110,5,52,660,481,0.7288,30,14,0.4667,312,223,0.7147,3000,0.16,15.1,11,0,None,Not Applicable,0.0,2,6,No,High,Churned
REC-0628,TNM-C0201,2026-04-01,Northern,Mzuzu,Urban,Female,25–34,Informal Worker,64,Premium Smartphone,4G,Family Communication,Mxit 5000,Balanced,5000,TNM Smart App,Airtime Balance,Yes,1,3072,150,500,3072,1824,0.5938,150,150,1.0,500,370,0.74,5000,31.39,1.3,1,0,None,Not Applicable,0.0,5,10,Yes,Low,Active
REC-0629,TNM-C0201,2026-05-01,Northern,Mzuzu,Urban,Female,25–34,Informal Worker,65,Premium Smartphone,4G,Family Communication,Mxit 1000,Social & Messaging,1000,TNM Smart App,Airtime Balance,No,3,276,12,175,828,174,0.2101,36,31,0.8611,525,354,0.6743,3000,26.72,4.2,1,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0630,TNM-C0201,2026-06-01,Northern,Mzuzu,Urban,Female,25–34,Informal Worker,66,Premium Smartphone,4G,Family Communication,Mxit 5000,Balanced,5000,USSD *202#,Airtime Balance,No,1,3072,150,500,3072,1932,0.6289,150,150,1.0,500,367,0.734,5000,10.44,4.4,1,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0631,TNM-C0202,2026-02-01,Southern,Phalombe,Rural,Female,35–44,SME / Trader,66,Entry Smartphone,3G,Work / Business,Mxit 5000,Balanced,5000,USSD *202#,Airtime Balance,No,3,3072,150,500,9216,5796,0.6289,450,379,0.8422,1500,1104,0.736,15000,4.32,11.3,7,0,None,Not Applicable,0.0,3,6,Yes,Medium,Active
REC-0632,TNM-C0202,2026-03-01,Southern,Phalombe,Rural,Female,35–44,SME / Trader,67,Entry Smartphone,3G,Work / Business,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,Yes,4,1382,30,195,5528,3848,0.6961,120,66,0.55,780,386,0.4949,8000,2.81,7.1,6,0,None,Not Applicable,0.0,3,8,Yes,Low,Active
REC-0633,TNM-C0202,2026-04-01,Southern,Phalombe,Rural,Female,35–44,SME / Trader,68,Entry Smartphone,3G,Work / Business,Mxit 1000,Data Heavy,1000,TNM Smart App,Airtime Balance,No,4,405,12,65,1620,1348,0.8321,48,40,0.8333,260,199,0.7654,4000,3.27,6.0,4,0,None,Not Applicable,0.0,3,3,Yes,Medium,Active
REC-0634,TNM-C0202,2026-05-01,Southern,Phalombe,Rural,Female,35–44,SME / Trader,69,Entry Smartphone,3G,Work / Business,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,No,6,300,20,100,1800,1241,0.6894,120,64,0.5333,600,271,0.4517,6000,2.36,4.6,2,2,App / USSD Failure,Yes,3.4,4,7,Yes,Low,Active
REC-0635,TNM-C0202,2026-06-01,Southern,Phalombe,Rural,Female,35–44,SME / Trader,70,Entry Smartphone,3G,Work / Business,Mxit 5000,Social & Messaging,5000,USSD *202#,Airtime Balance,No,3,2826,90,875,8478,7954,0.9382,270,142,0.5259,2625,963,0.3669,15000,3.02,3.6,1,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0636,TNM-C0203,2026-01-01,Central,Ntcheu,Rural,Female,25–34,SME / Trader,4,Entry Smartphone,3G,Family Communication,Mxit 5000,Voice Heavy,5000,USSD *202#,Airtime Balance,No,3,1905,218,500,5715,2412,0.422,654,654,1.0,1500,968,0.6453,15000,3.0,4.9,6,0,None,Not Applicable,0.0,3,7,Yes,Low,Active
REC-0637,TNM-C0203,2026-02-01,Central,Ntcheu,Rural,Female,25–34,SME / Trader,5,Entry Smartphone,3G,Family Communication,Mxit 500,Voice Heavy,500,USSD *202#,Airtime Balance,No,4,74,12,30,296,91,0.3074,48,47,0.9792,120,63,0.525,2000,5.2,9.7,1,0,None,Not Applicable,0.0,3,6,No,Low,At Risk
REC-0638,TNM-C0203,2026-03-01,Central,Ntcheu,Rural,Female,25–34,SME / Trader,6,Entry Smartphone,3G,Family Communication,Mxit 200,Social & Messaging,200,USSD *202#,Airtime Balance,No,6,23,2,18,138,51,0.3696,12,11,0.9167,108,93,0.8611,1200,2.32,12.6,3,0,None,Not Applicable,0.0,3,6,Yes,Medium,Active
